id,familia,ticker,latencia_s,coste_usd,llamadas,cita,cifra,trayectoria,recall,error
gjhh-001,extractiva,NVDA,15.276895375001914,0.0068985,1,True,,True,1.0,
gjhh-002,extractiva,MSFT,8.376809541998227,0.007068,1,True,,True,1.0,
gjhh-003,extractiva,AAPL,25.05619666700295,0.00967425,2,True,,True,1.0,
gjhh-004,extractiva,GOOGL,5.844227540997963,0.00593025,1,True,,True,1.0,
gjhh-005,extractiva,META,7.104263000001083,0.005895,1,True,,True,1.0,
gjhh-006,extractiva,AMZN,9.491130624999641,0.00714975,2,True,,True,1.0,
gjhh-007,numerica,NVDA,19.187927040999057,0.006465,2,,True,True,,
gjhh-008,numerica,MSFT,13.362140875000478,0.00943425,3,,True,True,,
gjhh-009,numerica,AAPL,26.963378417000058,0.009659250000000001,3,,True,True,,
gjhh-010,numerica,GOOGL,18.847647291000612,0.014663250000000001,6,,False,True,,El agente terminó sin una respuesta estructurada.
gjhh-011,numerica,META,14.780623958999058,0.00837,3,,True,True,,
gjhh-012,numerica,AMZN,15.827709208999295,0.01074825,4,,True,True,,
gjhh-013,comparativa,NVDA,14.452357374997518,0.009941249999999999,4,True,True,True,0.0,
gjhh-014,comparativa,MSFT,16.996031292001135,0.011637,4,True,True,True,1.0,
gjhh-015,comparativa,AAPL,18.967361084000004,0.0141165,4,True,True,True,1.0,
gjhh-016,comparativa,GOOGL,16.64479658399796,0.0104475,4,True,True,True,1.0,
gjhh-017,comparativa,META,14.362287250001827,0.01028475,4,True,True,True,1.0,
gjhh-018,comparativa,AAPL,13.891268082999886,0.01034625,4,True,True,True,1.0,
gjhh-019,comparativa,GOOGL,16.791937540998333,0.011918999999999999,4,True,True,True,1.0,
gjhh-020,comparativa,AMZN,21.604655915998592,0.01455975,4,True,True,True,1.0,
