id,familia,ticker,latencia_s,coste_usd,llamadas,cita,cifra,trayectoria,recall,error
gjhh-001,extractiva,NVDA,31.848416208000344,0.0052425,1,True,,True,1.0,
gjhh-002,extractiva,MSFT,10.451141375000589,0.006143249999999999,2,True,,True,1.0,
gjhh-003,extractiva,AAPL,30.268108042000677,0.0219735,6,False,,True,1.0,El agente terminó sin una respuesta estructurada.
gjhh-004,extractiva,GOOGL,17.84951212499982,0.006273,2,True,,True,1.0,
gjhh-005,extractiva,META,12.539858375001131,0.012714824999999999,3,True,,True,1.0,
gjhh-006,extractiva,AMZN,13.578517957999793,0.009822000000000001,3,True,,True,1.0,
gjhh-007,numerica,NVDA,6.542369250000775,0.002793,2,,True,True,,
gjhh-008,numerica,MSFT,9.990023792001011,0.003918,2,,True,True,,
gjhh-009,numerica,AAPL,16.204948291999244,0.0037365,2,,True,True,,
gjhh-010,numerica,GOOGL,10.970164667000063,0.0038302500000000003,2,,True,True,,
gjhh-011,numerica,META,9.45194595799876,0.0036240000000000005,2,,True,True,,
gjhh-012,numerica,AMZN,17.678580750000037,0.00516075,3,,True,True,,
gjhh-013,comparativa,NVDA,12.732042457999341,0.00740325,4,True,True,True,1.0,
gjhh-014,comparativa,MSFT,20.33353604200056,0.014103749999999998,5,False,True,True,0.0,
gjhh-015,comparativa,AAPL,24.927036084000065,0.01326525,5,True,True,True,0.0,
gjhh-016,comparativa,GOOGL,11.0166909999989,0.00423075,3,False,True,False,0.0,
gjhh-017,comparativa,META,34.19576799999959,0.015178500000000001,7,True,False,True,1.0,
gjhh-018,comparativa,AAPL,33.070172375000766,0.011855999999999998,5,False,True,True,0.0,
gjhh-019,comparativa,GOOGL,14.231687040999532,0.0059235,3,False,True,False,0.0,
gjhh-020,comparativa,AMZN,21.765925374998915,0.014816250000000001,4,True,True,True,1.0,
